t,l,S,P_l
0.0,0.05,1.0,0.000436364574276487
0.002004008016032064,0.05497748874437219,0.9733806820844497,0.0006096632704159934
0.004008016032064128,0.05995497748874437,0.834997957827097,0.0008205444207534072
0.006012024048096192,0.06493246623311656,0.6058696474217322,0.001070916982052174
0.008016032064128256,0.06990995497748874,0.4031806941457421,0.0013622116738240314
0.01002004008016032,0.07488744372186093,0.2898892842658641,0.0016954293013316842
0.012024048096192385,0.07986493246623312,0.2378464454420116,0.002071189405697521
0.014028056112224449,0.0848424212106053,0.21061593799546194,0.0024897771068397305
0.01603206412825651,0.08981990995497749,0.1930996429295295,0.002951186951757514
0.018036072144288578,0.09479739869934968,0.1803274528407323,0.0034551631843020287
0.02004008016032064,0.09977488744372186,0.1703251206349174,0.004001236231490512
0.022044088176352707,0.10475237618809405,0.16212889047927828,0.004588755433604001
0.02404809619238477,0.10972986493246624,0.15520150290334317,0.005216918182019508
0.026052104208416832,0.11470735367683842,0.14921459075861293,0.005884795703704692
0.028056112224448898,0.11968484242121061,0.14395316667286875,0.0065913557667688395
0.03006012024048096,0.12466233116558278,0.13926876271347532,0.007335482592054156
0.03206412825651302,0.129639819909955,0.1350544276598058,0.008115994251092253
0.03406813627254509,0.13461730865432717,0.13123046037595,0.008931657817147927
0.036072144288577156,0.13959479739869934,0.1277358045252228,0.00978120251762913
0.03807615230460922,0.14457228614307155,0.12452260967278839,0.01066333111549867
0.04008016032064128,0.14954977488744373,0.12155265431303869,0.011576729726145757
0.04208416833667335,0.1545272636318159,0.11879491211751965,0.012520076255486427
0.04408817635270541,0.15950475237618808,0.11622384699279133,0.013492047625459308
0.04609218436873747,0.16448224112056029,0.11381818824442619,0.014491325934884216
0.04809619238476954,0.16945972986493246,0.11156003121665684,0.015516603686996776
0.050100200400801605,0.17443721860930464,0.10943416420346597,0.016566588199885678
0.052104208416833664,0.17941470735367684,0.10742755618810161,0.01764000530249819
0.05410821643286573,0.18439219609804902,0.10552896115660593,0.018735602406756997
0.056112224448897796,0.1893696848424212,0.10372860839118657,0.019852151035541842
0.05811623246492986,0.1943471735867934,0.1020179571714652,0.020988448876717608
0.06012024048096192,0.19932466233116558,0.10038950040168475,0.022143321424918806
0.06212424849699399,0.20430215107553776,0.09883660587428555,0.02331562326531905
0.06412825651302605,0.20927963981990996,0.0973533868179138,0.024504239047011253
0.06613226452905811,0.21425712856428214,0.09593459546981128,0.025708084187811862
0.06813627254509018,0.21923461730865432,0.0945755349241497,0.026926105347178937
0.07014028056112225,0.22421210605302652,0.09327198561488888,0.028157280699429216
0.07214428857715431,0.2291895947973987,0.09202014361246758,0.02940062003547678
0.07414829659318638,0.23416708354177088,0.09081656852901764,0.030655164717827754
0.07615230460921844,0.23914457228614308,0.08965813929304137,0.03191998751050386
0.0781563126252505,0.24412206103051526,0.08854201641117879,0.03319419230287137
0.08016032064128256,0.24909954977488744,0.08746560961001659,0.03447691374398271
0.08216432865731463,0.2540770385192596,0.08642654996520037,0.03576731680195698
0.0841683366733467,0.2590545272636318,0.08542266579323392,0.037064596261092805
0.08617234468937876,0.264032016008004,0.0844519617142073,0.03836797616779733
0.08817635270541083,0.26900950475237617,0.08351260039940962,0.03967670923499964
0.09018036072144289,0.2739869934967484,0.08260288660244272,0.04099007621347133
0.09218436873747494,0.2789644822411206,0.08172125314066711,0.04230738523738193
0.09418837675350701,0.28394197098549273,0.08086624854909186,0.043627971150455226
0.09619238476953908,0.28891945972986494,0.0800365261738631,0.04495119481824443
0.09819639278557114,0.29389694847423714,0.07923083450939754,0.046276442431300795
0.10020040080160321,0.2988744372186093,0.07844800861357017,0.047603124803355115
0.10220440881763528,0.3038519259629815,0.07768696246047249,0.04893067666805757
0.10420841683366733,0.3088294147073537,0.07694668211110968,0.05025855597731416
0.1062124248496994,0.31380690345172585,0.07622621959979738,0.05158624320381579
0.10821643286573146,0.31878439219609805,0.07552468744858337,0.05291324064996518
0.11022044088176353,0.32376188094047026,0.07484125373426308,0.05423907176506442
0.11222444889779559,0.3287393696848424,0.07417513764288886,0.05556328047232796
0.11422845691382766,0.3337168584292146,0.07352560545541965,0.056885430507019746
0.11623246492985972,0.3386943471735868,0.07289196691558995,0.05820510476678601
0.11823647294589178,0.34367183591795897,0.07227357193741023,0.059521904675052216
0.12024048096192384,0.3486493246623312,0.07166980761512745,0.06083544955817732
0.12224448897795591,0.3536268134067034,0.07108009550311827,0.06214537603690514
0.12424849699398798,0.3586043021510755,0.0705038891371811,0.06345133743251845
0.12625250501002003,0.36358179089544773,0.06994067177213846,0.06475300318798646
0.1282565130260521,0.36855927963981994,0.06938995431363872,0.06605005830429443
0.13026052104208416,0.3735367683841921,0.06885127342462877,0.06734220279205781
0.13226452905811623,0.3785142571285643,0.06832418978921263,0.0686291511384478
0.1342685370741483,0.3834917458729365,0.06780828651856624,0.06991063178939061
0.13627254509018036,0.38846923461730865,0.06730316768528476,0.07118638664694794
0.13827655310621242,0.39344672336168085,0.06680845697403295,0.07245617058173892
0.1402805611222445,0.398424212106053,0.06632379643767863,0.07371975096022267
0.14228456913827656,0.4034017008504252,0.06584884534924028,0.07497690718662975
0.14428857715430862,0.4083791895947974,0.0653832791409936,0.07622743025930041
0.1462925851703407,0.41335667833916956,0.06492678842297639,0.07747112234116467
0.14829659318637275,0.41833416708354176,0.06447907807392105,0.07870779634408312
0.15030060120240482,0.42331165582791397,0.06403986639834508,0.07993727552674867
0.1523046092184369,0.4282891445722861,0.06360888434415,0.08115939310584008
0.15430861723446893,0.4332666333166583,0.06318587477563228,0.08237399188010867
0.156312625250501,0.4382441220610305,0.06277059179730018,0.08358092386707366
0.15831663326653306,0.4432216108054027,0.06236280012432991,0.084780049951996
0.16032064128256512,0.4481990995497749,0.06196227449588434,0.08597123954880022
0.1623246492985972,0.4531765882941471,0.0615687991278688,0.08715437027261168
0.16432865731462926,0.45815407703851924,0.061182167202011535,0.08832932762357806
0.16633266533066132,0.46313156578289144,0.0608021803884376,0.08949600468164554
0.1683366733466934,0.46810905452726365,0.060428648399158,0.09065430181196324
0.17034068136272545,0.4730865432716358,0.06006138857012297,0.09180412638059356
0.17234468937875752,0.478064032016008,0.05970022546969354,0.09294539248020958
0.1743486973947896,0.4830415207603802,0.05934499053156938,0.09407802066546812
0.17635270541082165,0.48801900950475235,0.0589955217103791,0.09520193769774953
0.17835671342685372,0.49299649824912456,0.058651663158288715,0.09631707629896508
0.18036072144288579,0.49797398699349676,0.058313264921121724,0.09742337491413501
0.18236472945891782,0.5029514757378689,0.0579801826526073,0.09852077748245214
0.1843687374749499,0.5079289644822411,0.05765227734548584,0.09960923321654805
0.18637274549098196,0.5129064532266133,0.05732941507830352,0.10068869638968805
0.18837675350701402,0.5178839419709855,0.05701146677681957,0.10175912613062943
0.1903807615230461,0.5228614307153577,0.05669830798903536,0.10282048622588252
0.19238476953907815,0.5278389194597298,0.05638981867293136,0.10387274492912199
0.19438877755511022,0.532816408204102,0.05608588299606762,0.10491587477750382
0.1963927855711423,0.5377938969484742,0.05578638914626885,0.10594985241465026
0.19839679358717435,0.5427713856928464,0.05549122915267293,0.10697465842007059
0.20040080160320642,0.5477488744372186,0.055200298716476,0.10799027714479588
0.20240480961923848,0.5527263631815907,0.05491349705075634,0.10899669655300893
0.20440881763527055,0.557703851925963,0.054630726728804285,0.10999390806946051
0.20641282565130262,0.5626813406703352,0.05435189354042714,0.11098190643246848
0.20841683366733466,0.5676588294147074,0.05407690635573585,0.11196068955230218
0.21042084168336672,0.5726363181590796,0.05380567699595532,0.1129302583747629
0.2124248496993988,0.5776138069034518,0.05353812011083241,0.1138906167497751
0.21442885771543085,0.5825912956478239,0.053274153062245276,0.11484177130481184
0.21643286573146292,0.5875687843921961,0.05301369581364507,0.11578373132298084
0.218436873747495,0.5925462731365683,0.05275667082498624,0.11671650862560642
0.22044088176352705,0.5975237618809405,0.05250300295282477,0.11764011745914603
0.22244488977955912,0.6025012506253127,0.05225261935528551,0.11855457438628643
0.22444889779559118,0.6074787393696849,0.05200544940161911,0.11945989818107032
0.22645290581162325,0.612456228114057,0.05176142458608803,0.12035610972790839
0.22845691382765532,0.6174337168584292,0.05152047844593772,0.12124323192433781
0.23046092184368738,0.6224112056028014,0.05128254648322478,0.12212128958739259
0.23246492985971945,0.6273886943471736,0.05104756609028903,0.12299030936345512
0.23446893787575152,0.6323661830915458,0.05081547647866911,0.12385031964146538
0.23647294589178355,0.637343671835918,0.05058621861127501,0.1247013504693653
0.23847695390781562,0.6423211605802901,0.05035973513764115,0.12554343347366267
0.24048096192384769,0.6472986493246623,0.050135970332096054,0.1263766017820019
0.24248496993987975,0.6522761380690345,0.049914870034693484,0.1272008899486338
0.24448897795591182,0.6572536268134067,0.049696381594760114,0.1280163338826787
0.24649298597194388,0.6622311155577789,0.049480453816923155,0.1288229707790835
0.24849699398797595,0.6672086043021511,0.04926703690948993,0.12962083905217472
0.250501002004008,0.6721860930465232,0.04905608243505839,0.13040997827171397
0.25250501002004005,0.6771635817908954,0.04884754326324555,0.13119042910136608
0.2545090180360721,0.6821410705352676,0.0486413735254262,0.13196223323949177
0.2565130260521042,0.6871185592796398,0.0484375285713822,0.13272543336218232
0.25851703406813625,0.692096048024012,0.04823596492776646,0.1334800730684545
0.2605210420841683,0.6970735367683842,0.048036640258292865,0.13422619682752773
0.2625250501002004,0.7020510255127563,0.047839513325567205,0.13496384992810917
0.26452905811623245,0.7070285142571285,0.047644543954479875,0.13569307842961328
0.2665330661322645,0.7120060030015007,0.047451692997084814,0.13641392911524688
0.2685370741482966,0.716983491745873,0.047260922298893664,0.1371264494468921
0.27054108216432865,0.7219609804902452,0.04707219466651814,0.1378306875217221
0.2725450901803607,0.7269384692346174,0.04688547383659697,0.13852669203048804
0.2745490981963928,0.7319159579789895,0.04670072444594732,0.13921451221741557
0.27655310621242485,0.7368934467233617,0.04651791200288408,0.13989419784165438
0.2785571142284569,0.7418709354677339,0.04633700285965293,0.1405657991402234
0.280561122244489,0.7468484242121061,0.04615796418592641,0.14122936679239928
0.28256513026052105,0.7518259129564783,0.04598076394331466,0.14188495188549452
0.2845691382765531,0.7568034017008505,0.045805370860845206,0.14253260588197622
0.2865731462925852,0.7617808904452226,0.04563175441136803,0.1431723805878773
0.28857715430861725,0.7667583791895948,0.0454598847888453,0.14380432812245253
0.2905811623246493,0.771735867933967,0.04528973288648631,0.14442850088903586
0.2925851703406814,0.7767133566783392,0.04512127027569068,0.14504495154705488
0.29458917835671344,0.7816908454227114,0.04495446918576471,0.14565373298516052
0.2965931863727455,0.7866683341670836,0.044789302484377326,0.14625489829543362
0.2985971943887776,0.7916458229114557,0.044625743658723904,0.14684850074862665
0.30060120240480964,0.7966233116558279,0.04446376679736775,0.14743459377040619
0.3026052104208417,0.8016008004002001,0.044303346572730544,0.1480132309185584
0.3046092184368738,0.8065782891445723,0.04414445822420436,0.14858446586112292
0.3066132264529058,0.8115557778889445,0.04398707754185938,0.1491483523554227
0.30861723446893785,0.8165332666333167,0.04383118085072234,0.14970494422795633
0.3106212424849699,0.8215107553776888,0.04367674499560238,0.1502542953551229
0.312625250501002,0.826488244122061,0.043523747326441764,0.1507964596447482
0.31462925851703405,0.8314657328664332,0.043372165684169926,0.15133149101838425
0.3166332665330661,0.8364432216108054,0.04322197838704075,0.1518594433943541
0.3186372745490982,0.8414207103551776,0.04307316421743327,0.15238037067151475
0.32064128256513025,0.8463981990995497,0.04292570240909774,0.15289432671371275
0.3226452905811623,0.8513756878439219,0.04277957263482884,0.15340136533490661
0.3246492985971944,0.8563531765882941,0.042634754994549565,0.15390154028493297
0.32665330661322645,0.8613306653326663,0.04249123000378949,0.15439490523589272
0.3286573146292585,0.8663081540770385,0.04234897858254204,0.15488151376913456
0.3306613226452906,0.8712856428214107,0.04220798204448614,0.15536141936281478
0.33266533066132264,0.8762631315657828,0.04206822208655811,0.1558346753800119
0.3346693386773547,0.881240620310155,0.041929680778860494,0.15630133505737664
0.3366733466933868,0.8862181090545272,0.04179234055489486,0.15676145149429752
0.33867735470941884,0.8911955977988995,0.04165618420210648,0.15721507764256312
0.3406813627254509,0.8961730865432717,0.041521194852728996,0.15766226629650346
0.342685370741483,0.9011505752876439,0.04138735597491797,0.1581030700835927
0.34468937875751504,0.906128064032016,0.04125465136416248,0.15853754145549684
0.3466933867735471,0.9111055527763882,0.041123065134964554,0.15896573267954983
0.3486973947895792,0.9160830415207604,0.04099258171277658,0.15938769583064194
0.35070140280561124,0.9210605302651326,0.040863185826187254,0.15980348278350695
0.3527054108216433,0.9260380190095048,0.04073486249934702,0.1602131452053919
0.35470941883767537,0.931015507753877,0.040607597044624355,0.1606167345490964
0.35671342685370744,0.9359929964982491,0.040481375055484686,0.1610143020463671
0.3587174348697395,0.9409704852426213,0.04035618239958388,0.16140589870163596
0.36072144288577157,0.9459479739869935,0.04023200521206863,0.1617915752860872
0.3627254509018036,0.9509254627313657,0.040108829889076686,0.16217138233204303
0.36472945891783565,0.9559029514757379,0.039986643081429615,0.16254537012765521
0.3667334669338677,0.9608804402201101,0.03986543168851156,0.16291358871189174
0.3687374749498998,0.9658579289644822,0.03974518285232741,0.16327608786980694
0.37074148296593185,0.9708354177088544,0.039625883951734255,0.16363291712808561
0.3727454909819639,0.9758129064532266,0.03950752259684017,0.1639841257508498
0.374749498997996,0.9807903951975988,0.03939008662356456,0.16432976273571953
0.37675350701402804,0.985767883941971,0.03927356408835457,0.164669876810117
0.3787575150300601,0.9907453726863432,0.03915794326305239,0.16500451642780564
0.3807615230460922,0.9957228614307153,0.03904321262990818,0.1653337297656559
0.38276553106212424,1.0007003501750875,0.038929360876733946,0.16565756472062756
0.3847695390781563,1.0056778389194598,0.038816376892193506,0.16597606890696165
0.3867735470941884,1.010655327663832,0.038704249761224205,0.16628928965357395
0.38877755511022044,1.015632816408204,0.03859296876058582,0.16659727400164226
0.3907815631262525,1.0206103051525763,0.03848252335453273,0.16690006870237947
0.3927855711422846,1.0255877938969484,0.03837290319060508,0.1671977202149863
0.39478957915831664,1.0305652826413207,0.038264098095535375,0.1674902747047764
0.3967935871743487,1.0355427713856928,0.03815609807126644,0.16777777804146665
0.39879759519038077,1.040520260130065,0.03804889329107739,0.16806027579762747
0.40080160320641284,1.0454977488744372,0.03794247409581419,0.16833781324728606
0.4028056112224449,1.0504752376188093,0.03783683099022121,0.1686104353646759
0.40480961923847697,1.0554527263631817,0.037731954639370985,0.16887818682312933
0.40681362725450904,1.0604302151075538,0.037627835865188634,0.1691411119941043
0.4088176352705411,1.065407703851926,0.03752446564306835,0.1693992549463431
0.41082164328657317,1.0703851925962982,0.03742183509857893,0.16965265944515504
0.41282565130260523,1.0753626813406703,0.03731993550425546,0.1699013689518206
0.4148296593186373,1.0803401700850426,0.037218758276474785,0.17014542662311033
0.4168336673346693,1.0853176588294147,0.03711829497241194,0.17038487531091517
0.4188376753507014,1.090295147573787,0.03701853728707516,0.17061975756198267
0.42084168336673344,1.095272636318159,0.036919477050417114,0.1708501156177552
0.4228456913827655,1.1002501250625312,0.036821106224519895,0.17107599141430704
0.4248496993987976,1.1052276138069035,0.036723416900851825,0.17129742658237376
0.42685370741482964,1.1102051025512756,0.03662640129759362,0.17151446244747273
0.4288577154308617,1.115182591295648,0.03653005175703199,0.17172714003010925
0.4308617234468938,1.12016008004002,0.036434360743018715,0.1719355000460657
0.43286573146292584,1.1251375687843923,0.03633932083849314,0.17213958290676892
0.4348697394789579,1.1301150575287644,0.03624492474306627,0.17233942871973415
0.43687374749499,1.1350925462731365,0.03615116527066475,0.17253507728908107
0.43887775551102204,1.1400700350175088,0.036058035347232724,0.17272656811611894
0.4408817635270541,1.145047523761881,0.03596552800849031,0.17291394039999813
0.44288577154308617,1.1500250125062532,0.03587363639774654,0.17309723303842514
0.44488977955911824,1.1550025012506253,0.03578235376376567,0.17327648462843812
0.4468937875751503,1.1599799899949974,0.03569167345868506,0.17345173346723947
0.44889779559118237,1.1649574787393697,0.035601588935983114,0.1736230175530849
0.45090180360721444,1.1699349674837418,0.03551209374849613,0.17379037458622382
0.4529058116232465,1.1749124562281141,0.035423181546482385,0.17395384196989078
0.45490981963927857,1.1798899449724862,0.035334846075732285,0.17411345681134416
0.45691382765531063,1.1848674337168583,0.035247081175723255,0.17426925592295095
0.4589178356713427,1.1898449224612306,0.035159880777818106,0.17442127582331424
0.46092184368737477,1.1948224112056027,0.035073238903505624,0.17456955273844266
0.46292585170340683,1.199799899949975,0.0349871496626824,0.17471412260295827
0.4649298597194389,1.2047773886943471,0.03490160725197448,0.17485502106134232
0.46693386773547096,1.2097548774387195,0.03481660595309796,0.1749922834692159
0.46893787575150303,1.2147323661830915,0.03473214013125748,0.17512594489465416
0.4709418837675351,1.2197098549274636,0.03464820423358126,0.17525604011953283
0.4729458917835671,1.224687343671836,0.03456479278759225,0.1753826036409036
0.4749498997995992,1.229664832416208,0.03448190039971382,0.1755056696723991
