t,l,S,P_l
0.0,0.05,1.0,2.3418635075895908e-58
0.002004008016032064,0.05497748874437219,0.9671693602330091,6.604485335234474e-56
0.004008016032064128,0.05995497748874437,0.7829329963014521,1.0250142005485388e-53
0.006012024048096192,0.06493246623311656,0.46935131814657366,9.710732841275464e-52
0.008016032064128256,0.06990995497748874,0.1964541411186277,6.080224614296449e-50
0.01002004008016032,0.07488744372186093,0.05965877547590904,2.677571680474896e-48
0.012024048096192385,0.07986493246623312,0.015785801728265155,8.714135952365683e-47
0.014028056112224449,0.0848424212106053,0.004745062336968155,2.1815150647620994e-45
0.01603206412825651,0.08981990995497749,0.001843328518071806,4.340990352256861e-44
0.018036072144288578,0.09479739869934968,0.0008900003161817364,7.055443826743623e-43
0.02004008016032064,0.09977488744372186,0.0004979900452495315,9.581957435811094e-42
0.022044088176352707,0.10475237618809405,0.00030757036285486303,1.1085062596534903e-40
0.02404809619238477,0.10972986493246624,0.0002034843856345766,1.1104568693315139e-39
0.026052104208416832,0.11470735367683842,0.00014152618295777342,9.769326361573293e-39
0.028056112224448898,0.11968484242121061,0.00010222894481330585,7.640449972789125e-38
0.03006012024048096,0.12466233116558278,7.606238068242444e-5,5.368705998284491e-37
0.03206412825651302,0.129639819909955,5.7958974270898735e-5,3.4209509738010253e-36
0.03406813627254509,0.13461730865432717,4.504134658390578e-5,1.992950041364639e-35
0.036072144288577156,0.13959479739869934,3.558664136194954e-5,1.0691857538220165e-34
0.03807615230460922,0.14457228614307155,2.851734093138508e-5,5.316198417762378e-34
0.04008016032064128,0.14954977488744373,2.313463905846316e-5,2.4639018061835077e-33
0.04208416833667335,0.1545272636318159,1.8971249119430747e-5,1.0698990794182294e-32
0.04408817635270541,0.15950475237618808,1.5706422740896137e-5,4.372773597310229e-32
0.04609218436873747,0.16448224112056029,1.3114967417956636e-5,1.6891453607242435e-31
0.04809619238476954,0.16945972986493246,1.1035631358372108e-5,6.190162650526897e-31
0.050100200400801605,0.17443721860930464,9.350925226757212e-6,2.159435052386766e-30
