t,l,S,P_l
0.0,0.05,1.0,4.303672282340098e-5
0.002004008016032064,0.05497748874437219,0.9771779739029219,7.294744174781384e-5
0.004008016032064128,0.05995497748874437,0.8680155617103116,0.00011647428252899237
0.006012024048096192,0.06493246623311656,0.6924756041539595,0.00017705542022638355
0.008016032064128256,0.06990995497748874,0.5295338469105335,0.00025832602463975456
0.01002004008016032,0.07488744372186093,0.4242654231029865,0.00036404195192710025
0.012024048096192385,0.07986493246623312,0.3648161612983411,0.0004980085896094483
0.014028056112224449,0.0848424212106053,0.3285428214144357,0.0006640167214025325
0.01603206412825651,0.08981990995497749,0.3034313140523263,0.0008657863607041881
0.018036072144288578,0.09479739869934968,0.28442489998082865,0.0011069188473674892
0.02004008016032064,0.09977488744372186,0.26919428451217964,0.0013908570561088334
0.022044088176352707,0.10475237618809405,0.2565144237574924,0.0017208532764565192
0.02404809619238477,0.10972986493246624,0.24567130351450497,0.0020999441519043193
0.026052104208416832,0.11470735367683842,0.2362149360199141,0.0025309319769178384
0.028056112224448898,0.11968484242121061,0.2278438856264251,0.0030163716193582495
0.03006012024048096,0.12466233116558278,0.22034620844213387,0.0035585623438059823
0.03206412825651302,0.129639819909955,0.21356697886567227,0.004159543844297187
0.03406813627254509,0.13461730865432717,0.2073893274675367,0.004821095843123937
0.036072144288577156,0.13959479739869934,0.20172278949852665,0.005544740668530389
0.03807615230460922,0.14457228614307155,0.19649582647098726,0.006331748283478445
0.04008016032064128,0.14954977488744373,0.19165084305415145,0.0071831432968754395
0.04208416833667335,0.1545272636318159,0.18714075790568654,0.008099713545632959
0.04408817635270541,0.15950475237618808,0.18292657730782,0.00908201988936227
0.04609218436873747,0.16448224112056029,0.17897563651597162,0.01013040690869929
0.04809619238476954,0.16945972986493246,0.1752602980959816,0.011245014242876869
0.050100200400801605,0.17443721860930464,0.17175697068981086,0.01242578834218782
0.052104208416833664,0.17941470735367684,0.16844535730605031,0.01367249444654505
0.05410821643286573,0.18439219609804902,0.1653078711585587,0.014984728632691175
0.056112224448897796,0.1893696848424212,0.16232917588605777,0.016361929800051918
0.05811623246492986,0.1943471735867934,0.15949581950601163,0.017803391489100137
0.06012024048096192,0.19932466233116558,0.15679593996830646,0.01930827344674888
0.06212424849699399,0.20430215107553776,0.15421902607287144,0.020875612871062134
0.06412825651302605,0.20927963981990996,0.1517557216741342,0.02250433528278072
0.06613226452905811,0.21425712856428214,0.1493976640736445,0.024193264984110372
0.06813627254509018,0.21923461730865432,0.1471373496660036,0.025941135076187317
0.07014028056112225,0.22421210605302652,0.1449680214958754,0.027746597015869155
0.07214428857715431,0.2291895947973987,0.14288357457022374,0.029608229700225374
0.07414829659318638,0.23416708354177088,0.14087847566344752,0.03152454807352413
0.07615230460921844,0.23914457228614308,0.13894769503294657,0.033494011256801896
