t,l,S,P_l
0.0,0.05,1.0,0.00017430195108088665
0.002004008016032064,0.05497748874437219,0.9893417086721533,0.00032732389679195094
0.004008016032064128,0.05995497748874437,0.9522847051663869,0.0005698150212439504
0.006012024048096192,0.06493246623311656,0.8999490345615018,0.0009322492788299355
0.008016032064128256,0.06990995497748874,0.8477135956014182,0.0014484718615101642
0.01002004008016032,0.07488744372186093,0.8042358048105972,0.0021547395308451852
0.012024048096192385,0.07986493246623312,0.7701749701467117,0.0030887053708346574
0.014028056112224449,0.0848424212106053,0.7430863607046896,0.004288416261303755
0.01603206412825651,0.08981990995497749,0.7207254843869418,0.005791373748922858
0.018036072144288578,0.09479739869934968,0.7016366645388428,0.007633692606896139
0.02004008016032064,0.09977488744372186,0.6849213797506044,0.009849377411344598
0.022044088176352707,0.10475237618809405,0.6700078122030421,0.012469726306093267
0.02404809619238477,0.10972986493246624,0.656514492231497,0.015522862699178849
0.026052104208416832,0.11470735367683842,0.6441748971533723,0.019033389621196925
0.028056112224448898,0.11968484242121061,0.6327950744775026,0.023022157473546783
0.03006012024048096,0.12466233116558278,0.6222289331054497,0.027506133490911737
0.03206412825651302,0.129639819909955,0.6123632301939435,0.03249836005871801
0.03406813627254509,0.13461730865432717,0.6031080726445317,0.03800798873815562
0.036072144288577156,0.13959479739869934,0.594390676830639,0.04404037719224214
0.03807615230460922,0.14457228614307155,0.5861511266086149,0.05059723696536814
0.04008016032064128,0.14954977488744373,0.578339400855782,0.057676821083669255
0.04208416833667335,0.1545272636318159,0.5709132342239661,0.0652741415933883
0.04408817635270541,0.15950475237618808,0.5638365411468513,0.07338120835146385
0.04609218436873747,0.16448224112056029,0.5570782308425003,0.08198728156561921
0.04809619238476954,0.16945972986493246,0.5506113002289725,0.09107913170927326
0.050100200400801605,0.17443721860930464,0.5444121285704421,0.10064130148407838
0.052104208416833664,0.17941470735367684,0.5384599213127975,0.11065636545554837
0.05410821643286573,0.18439219609804902,0.5327362660993539,0.1211051838390047
0.056112224448897796,0.1893696848424212,0.5272247743980267,0.1319671476635703
0.05811623246492986,0.1943471735867934,0.5219107893381852,0.143220413194663
0.06012024048096192,0.19932466233116558,0.5167811453694008,0.15484212405632022
0.06212424849699399,0.20430215107553776,0.511823968923178,0.1668086199710883
0.06412825651302605,0.20927963981990996,0.5070285118391462,0.17909563143519097
0.06613226452905811,0.21425712856428214,0.5023850112096813,0.1916784599784709
0.06813627254509018,0.21923461730865432,0.49788457070310327,0.20453214393024624
0.07014028056112225,0.22421210605302652,0.493519059482939,0.2176316098313584
0.07214428857715431,0.2291895947973987,0.48928102564455733,0.2309518098064328
0.07414829659318638,0.23416708354177088,0.4851636217077533,0.2444678453452054
0.07615230460921844,0.23914457228614308,0.4811605401823202,0.2581550780435108
0.0781563126252505,0.24412206103051526,0.47726595759774865,0.2719892279284157
