t,l,S,P_l
0.0,0.05,1.0,0.0
0.002004008016032064,0.05497748874437219,0.9657072295252856,0.0
0.004008016032064128,0.05995497748874437,0.7660630511181898,0.0
0.006012024048096192,0.06493246623311656,0.4236188425071345,0.0
0.008016032064128256,0.06990995497748874,0.14313386457662752,0.0
0.01002004008016032,0.07488744372186093,0.026750653923093424,0.0
0.012024048096192385,0.07986493246623312,0.0025994196934567763,0.0
0.014028056112224449,0.0848424212106053,0.00012990215331192857,8.7523877e-317
0.01603206412825651,0.08981990995497749,3.5570132392480077e-6,2.940767430575192e-308
0.018036072144288578,0.09479739869934968,6.31487819054171e-8,2.6755851474229713e-300
0.02004008016032064,0.09977488744372186,9.665034593106693e-10,7.628798254246446e-293
0.022044088176352707,0.10475237618809405,1.7808507065698108e-11,7.713385899845745e-286
0.02404809619238477,0.10972986493246624,4.994255457882291e-13,3.0729984403954807e-279
0.026052104208416832,0.11470735367683842,2.265431147373378e-14,5.2813571967763515e-273
0.028056112224448898,0.11968484242121061,1.5821035804421439e-15,4.234779094224201e-267
0.03006012024048096,0.12466233116558278,1.571847890535523e-16,1.6961002314099027e-261
0.03206412825651302,0.129639819909955,2.066258256282548e-17,3.6021041687412805e-256
0.03406813627254509,0.13461730865432717,3.3918592390169992e-18,4.275497130416768e-251
0.036072144288577156,0.13959479739869934,6.652130243865256e-19,2.97130492571222e-246
0.03807615230460922,0.14457228614307155,1.5072519343726817e-19,1.2600587922411744e-241
0.04008016032064128,0.14954977488744373,3.846047367298666e-20,3.3832645705401725e-237
0.04208416833667335,0.1545272636318159,1.0836971380257494e-20,5.944717231725453e-233
0.04408817635270541,0.15950475237618808,3.3206060803920234e-21,7.041673211880997e-229
0.04609218436873747,0.16448224112056029,1.093204772805049e-21,5.775717359326977e-225
0.04809619238476954,0.16945972986493246,3.8298007780108078e-22,3.3608663138868027e-221
0.050100200400801605,0.17443721860930464,1.4166416421696607e-22,1.4183035593813254e-217
0.052104208416833664,0.17941470735367684,5.49778952341054e-23,4.4285245166349925e-214
0.05410821643286573,0.18439219609804902,2.2267640365875317e-23,1.0419815624552964e-210
