t,l,S,P_l
0.0,0.05,1.0,1.965335149076564e-5
0.002004008016032064,0.05497748874437219,0.9725100768990281,3.188291977668488e-5
0.004008016032064128,0.05995497748874437,0.829365422240585,4.903378877954557e-5
0.006012024048096192,0.06493246623311656,0.5922630630257526,7.216581253270366e-5
0.008016032064128256,0.06990995497748874,0.38150510889312916,0.0001023737700195783
0.01002004008016032,0.07488744372186093,0.26247469164397974,0.00014076823873738323
0.012024048096192385,0.07986493246623312,0.20742732811298642,0.00018845874091359322
0.014028056112224449,0.0848424212106053,0.17890458076316243,0.00024653924787953715
0.01603206412825651,0.08981990995497749,0.16088118499230503,0.0003160759866330021
0.018036072144288578,0.09479739869934968,0.14795183062898234,0.0003980974078392753
0.02004008016032064,0.09977488744372186,0.13796373203083884,0.0004935861284655914
0.022044088176352707,0.10475237618809405,0.1298733562502235,0.000603472641993432
0.02404809619238477,0.10972986493246624,0.12310368649800993,0.0007286305856008829
0.026052104208416832,0.11470735367683842,0.11730474931565546,0.000869873360543766
0.028056112224448898,0.11968484242121061,0.11224901550394648,0.001027951914884719
0.03006012024048096,0.12466233116558278,0.10778036319849485,0.0012035535138346114
0.03206412825651302,0.129639819909955,0.10378699049512966,0.001397301340380746
0.03406813627254509,0.13461730865432717,0.10018603556991294,0.0016097547863645086
0.036072144288577156,0.13959479739869934,0.09691434254023952,0.0018414103109893594
0.03807615230460922,0.14457228614307155,0.09392265019390876,0.0020927027594562705
0.04008016032064128,0.14954977488744373,0.09117178556400303,0.002364007048817774
0.04208416833667335,0.1545272636318159,0.08863008394287332,0.0026556401411312078
0.04408817635270541,0.15950475237618808,0.0862715880371579,0.0029678632355824948
0.04609218436873747,0.16448224112056029,0.08407475868839553,0.0033008841215036713
0.04809619238476954,0.16945972986493246,0.08202153130359177,0.0036548596432101205
0.050100200400801605,0.17443721860930464,0.08009661189972714,0.004029898235443455
0.052104208416833664,0.17941470735367684,0.07828694296783624,0.004426062495033305
0.05410821643286573,0.18439219609804902,0.07658129208605043,0.004843371760295784
0.056112224448897796,0.1893696848424212,0.07496993082438964,0.005281804674773116
0.05811623246492986,0.1943471735867934,0.07344438111262479,0.005741301716284102
0.06012024048096192,0.19932466233116558,0.07199721272676346,0.006221767675989287
0.06212424849699399,0.20430215107553776,0.07062188000336166,0.006723074075356925
0.06412825651302605,0.20927963981990996,0.06931258900482722,0.007245061511618725
0.06613226452905811,0.21425712856428214,0.06806418857162508,0.007787541924592155
0.06813627254509018,0.21923461730865432,0.06687208029294842,0.008350300779673605
0.07014028056112225,0.22421210605302652,0.06573214359364403,0.008933099163425284
0.07214428857715431,0.2291895947973987,0.06464067299811282,0.009535675789530598
0.07414829659318638,0.23416708354177088,0.06359432527770353,0.010157748914014891
0.07615230460921844,0.23914457228614308,0.06259007467649921,0.010799018159555909
0.0781563126252505,0.24412206103051526,0.061625174783334055,0.011459166249467285
0.08016032064128256,0.24909954977488744,0.06069712590523748,0.012137860652553975
0.08216432865731463,0.2540770385192596,0.05980364702078835,0.01283475514053402
0.0841683366733467,0.2590545272636318,0.05894265156672793,0.013549491260111424
0.08617234468937876,0.264032016008004,0.05811222644913633,0.014281699722088708
0.08817635270541083,0.26900950475237617,0.05731061378006741,0.015031001710138214
0.09018036072144289,0.2739869934967484,0.056536194928160755,0.015797010112018024
0.09218436873747494,0.2789644822411206,0.05578747654224072,0.01657933067613436
0.09418837675350701,0.28394197098549273,0.055063078263948066,0.017377563096425044
0.09619238476953908,0.28891945972986494,0.054361721891852954,0.018191302028573324
0.09819639278557114,0.29389694847423714,0.053682221797446306,0.01902013804056904
0.10020040080160321,0.2988744372186093,0.053023476424592805,0.01986365850061462
0.10220440881763528,0.3038519259629815,0.052384460729779786,0.02072144840533676
0.10420841683366733,0.3088294147073537,0.051764219441852055,0.021593091151208946
0.1062124248496994,0.31380690345172585,0.051161861037710386,0.022478169252025188
0.10821643286573146,0.31878439219609805,0.05057655234532653,0.023376265005187833
0.11022044088176353,0.32376188094047026,0.05000751369791476,0.024286961109488112
0.11222444889779559,0.3287393696848424,0.049454014573622654,0.025209841236970443
0.11422845691382766,0.3337168584292146,0.04891536966400131,0.026144490561375983
0.11623246492985972,0.3386943471735868,0.04839093532206424,0.027090496245567208
0.11823647294589178,0.34367183591795897,0.04788010634717103,0.028047447890237935
0.12024048096192384,0.3486493246623312,0.04738231306945892,0.029014937946115597
0.12224448897795591,0.3536268134067034,0.046897018701245546,0.02999256209176651
0.12424849699398798,0.3586043021510755,0.046423716926862556,0.03097991957901927
0.12625250501002003,0.36358179089544773,0.0459619297058577,0.03197661354792779
0.1282565130260521,0.36855927963981994,0.045511205267505,0.03298225131310286
0.13026052104208416,0.3735367683841921,0.0450711162771636,0.03399644462315333
0.13226452905811623,0.3785142571285643,0.044641258157282614,0.03501880989488946
0.1342685370741483,0.3834917458729365,0.04422124754781296,0.03604896842385837
0.13627254509018036,0.38846923461730865,0.04381072089250055,0.037086546572700003
0.13827655310621242,0.39344672336168085,0.04340933313903166,0.038131175938734295
0.1402805611222445,0.398424212106053,0.04301675654231322,0.03918249350211447
0.14228456913827656,0.4034017008504252,0.04263267956132196,0.04024014175581135
0.14428857715430862,0.4083791895947974,0.04225680584096868,0.041303768818622404
0.1462925851703407,0.41335667833916956,0.04188885327131695,0.042373028532335634
0.14829659318637275,0.41833416708354176,0.0415285531172831,0.043447580544114614
0.15030060120240482,0.42331165582791397,0.04117564921264191,0.044527090375111475
0.1523046092184369,0.4282891445722861,0.04082989721278022,0.04561122947625671
0.15430861723446893,0.4332666333166583,0.04049106390118915,0.04669967527212254
