t,l,S,P_l
0.0,0.05,1.0,1.0861696369837606e-6
0.002004008016032064,0.05497748874437219,0.9699217973755814,1.9042349899223853e-6
0.004008016032064128,0.05995497748874437,0.8070314997785357,3.1418716237103036e-6
0.006012024048096192,0.06493246623311656,0.533807504872052,4.9307108335071736e-6
0.008016032064128256,0.06990995497748874,0.2965654786708512,7.420144606517837e-6
0.01002004008016032,0.07488744372186093,0.172595934749506,1.0775930777542175e-5
0.012024048096192385,0.07986493246623312,0.12273492623714839,1.5178556538782017e-5
0.014028056112224449,0.0848424212106053,0.10021691718214304,2.0821452290261104e-5
0.01603206412825651,0.08981990995497749,0.08710877872428709,2.790913055693548e-5
0.018036072144288578,0.09479739869934968,0.07815353100795369,3.665530899318567e-5
0.02004008016032064,0.09977488744372186,0.07146714459741707,4.728106282884341e-5
0.022044088176352707,0.10475237618809405,0.06619050535168405,6.001304057601849e-5
0.02404809619238477,0.10972986493246624,0.06186731742588319,7.508176729970722e-5
0.026052104208416832,0.11470735367683842,0.05822900199234963,9.27200520480301e-5
0.028056112224448898,0.11968484242121061,0.05510507009839526,0.0001131615098968324
0.03006012024048096,0.12466233116558278,0.052380839424928424,0.00013663920424575212
0.03206412825651302,0.129639819909955,0.049975567325674396,0.00016338441128426005
0.03406813627254509,0.13461730865432717,0.047830293063158356,0.0001936255057276113
0.036072144288577156,0.13959479739869934,0.045900665960740626,0.00022758696483286418
0.03807615230460922,0.14457228614307155,0.044152500306593255,0.00026548848619933945
0.04008016032064128,0.14954977488744373,0.0425589027027192,0.00030754421381573767
0.04208416833667335,0.1545272636318159,0.041098348327497446,0.00035396206613837276
0.04408817635270541,0.15950475237618808,0.03975335276087338,0.00040494315959075825
0.04609218436873747,0.16448224112056029,0.03850953057756048,0.00046068132069849917
0.04809619238476954,0.16945972986493246,0.03735491270771621,0.0005213626800624803
0.050100200400801605,0.17443721860930464,0.03627944150241717,0.0005871653414853986
0.052104208416833664,0.17941470735367684,0.035274590667379375,0.0006582591197684414
0.05410821643286573,0.18439219609804902,0.034333074734437335,0.0007348053409597991
0.056112224448897796,0.1893696848424212,0.03344862390246809,0.0008169566991440389
